homepass;residentials;name;nos
12530H000639;Perumahan tanjung Barat Indah;Jl. Teratai 17 Blok T;1
12530H000568;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok M;3
12530H000569;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok M;4
12530H000570;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok M;5
12530H000593;Perumahan tanjung Barat Indah;Jl. Teratai 14 Blok N;8
12530H000640;Perumahan tanjung Barat Indah;Jl. Teratai 17 Blok T;2
12530H000662;Perumahan tanjung Barat Indah;Jl. Teratai 18 Blok U;9
12530H000663;Perumahan tanjung Barat Indah;Jl. Teratai 19 Blok U;10
12530H000664;Perumahan tanjung Barat Indah;Jl. Teratai 19 Blok U;11
12530H000665;Perumahan tanjung Barat Indah;Jl. Teratai 19 Blok U;12
12530H000666;Perumahan tanjung Barat Indah;Jl. Teratai 19 Blok U;14
12530H000594;Perumahan tanjung Barat Indah;Jl. Teratai 14 Blok N;9
12530H000595;Perumahan tanjung Barat Indah;Jl. Teratai 15 Blok P;10
12530H000596;Perumahan tanjung Barat Indah;Jl. Teratai 15 Blok P;11
12530H000597;Perumahan tanjung Barat Indah;Jl. Teratai 15 Blok P;12
12530H000598;Perumahan tanjung Barat Indah;Jl. Teratai 15 Blok P;14
12530H000599;Perumahan tanjung Barat Indah;Jl. Teratai 15 Blok P;15
12530H000600;Perumahan tanjung Barat Indah;Jl. Teratai 15 Blok P;16
12530H000601;Perumahan tanjung Barat Indah;Jl. Teratai 15 Blok P;17
12530H000602;Perumahan tanjung Barat Indah;Jl. Teratai 15 Blok P;18
12530H000603;Perumahan tanjung Barat Indah;Jl. Teratai 15 Blok P;19
12530H000697;Perumahan tanjung Barat Indah;Jl. Teratai 20 Blok V;5
12530H000698;Perumahan tanjung Barat Indah;Jl. Teratai 21 Blok W;4
12530H000699;Perumahan tanjung Barat Indah;Jl. Teratai 21 Blok W;5
12530H000700;Perumahan tanjung Barat Indah;Jl. Teratai 21 Blok W;6
12530H000701;Perumahan tanjung Barat Indah;Jl. Teratai 21 Blok Z;1
12530H000702;Perumahan tanjung Barat Indah;Jl. Teratai 21 Blok Z;10
12530H000703;Perumahan tanjung Barat Indah;Jl. Teratai 21 Blok Z;9
12530H000704;Perumahan tanjung Barat Indah;Jl. Teratai 22 Blok Z;3
12530H000705;Perumahan tanjung Barat Indah;Jl. Teratai 22 Blok Z;4
12530H000706;Perumahan tanjung Barat Indah;Jl. Teratai 22 Blok Z;5
12530H000707;Perumahan tanjung Barat Indah;Jl. Teratai 22 Blok Z;6
12530H000709;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok A;1
12530H000710;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok A;10
12530H000711;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok A;11
12530H000712;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok A;12
12530H000713;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok A;2
12530H000714;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok A;24
12530H000715;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok A;3
12530H000716;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok A;4
12530H000615;Perumahan tanjung Barat Indah;Jl. Teratai 16 Blok Q;11
12530H000616;Perumahan tanjung Barat Indah;Jl. Teratai 16 Blok Q;12
12530H000617;Perumahan tanjung Barat Indah;Jl. Teratai 16 Blok Q;14
12530H000641;Perumahan tanjung Barat Indah;Jl. Teratai 17 Blok T;3
12530H000642;Perumahan tanjung Barat Indah;Jl. Teratai 17 Blok T;4
12530H000643;Perumahan tanjung Barat Indah;Jl. Teratai 17 Blok T;5
12530H000644;Perumahan tanjung Barat Indah;Jl. Teratai 17 Blok T;6
12530H000645;Perumahan tanjung Barat Indah;Jl. Teratai 17 Blok T;7
12530H000646;Perumahan tanjung Barat Indah;Jl. Teratai 18 Blok T;10
12530H000647;Perumahan tanjung Barat Indah;Jl. Teratai 18 Blok T;11
12530H000717;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok A;5
12530H000718;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok A;6
12530H000719;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok A;7
12530H000720;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok A;8
12530H000721;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok A;9
12530H000722;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok B;1
12530H000723;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok B;2
12530H000724;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok B;3
12530H000725;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok B;4
12530H000726;Perumahan tanjung Barat Indah;Jl. Teratai 3 Blok B;5
12530H000727;Perumahan tanjung Barat Indah;Jl. Teratai 4 Blok B;10
12530H000728;Perumahan tanjung Barat Indah;Jl. Teratai 4 Blok B;11
12530H000729;Perumahan tanjung Barat Indah;Jl. Teratai 4 Blok B;6
12530H000730;Perumahan tanjung Barat Indah;Jl. Teratai 4 Blok B;7
12530H000731;Perumahan tanjung Barat Indah;Jl. Teratai 4 Blok B;8
12530H000732;Perumahan tanjung Barat Indah;Jl. Teratai 4 Blok B;9
12530H000733;Perumahan tanjung Barat Indah;Jl. Teratai 4 Blok C;1
12530H000734;Perumahan tanjung Barat Indah;Jl. Teratai 4 Blok C;2
12530H000572;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok M;7
12530H000573;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok M;8
12530H000574;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok M;9
12530H000575;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok P;1
12530H000576;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok P;2
12530H000577;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok P;3
12530H000578;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok P;4
12530H000579;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok P;5
12530H000580;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok P;6
12530H000581;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok P;7
12530H000619;Perumahan tanjung Barat Indah;Jl. Teratai 16 Blok Q;16
12530H000620;Perumahan tanjung Barat Indah;Jl. Teratai 16 Blok Q;17
12530H000621;Perumahan tanjung Barat Indah;Jl. Teratai 16 Blok Q;18
12530H000622;Perumahan tanjung Barat Indah;Jl. Teratai 16 Blok Q;19
12530H000623;Perumahan tanjung Barat Indah;Jl. Teratai 16 Blok Q;20
12530H000624;Perumahan tanjung Barat Indah;Jl. Teratai 16 Blok R;1
12530H000625;Perumahan tanjung Barat Indah;Jl. Teratai 16 Blok R;2
12530H000626;Perumahan tanjung Barat Indah;Jl. Teratai 17 Blok M;11
12530H000627;Perumahan tanjung Barat Indah;Jl. Teratai 17 Blok M;12
12530H000628;Perumahan tanjung Barat Indah;Jl. Teratai 17 Blok M;14
12530H000658;Perumahan tanjung Barat Indah;Jl. Teratai 18 Blok U;5
12530H000659;Perumahan tanjung Barat Indah;Jl. Teratai 18 Blok U;6
12530H000660;Perumahan tanjung Barat Indah;Jl. Teratai 18 Blok U;7
12530H000661;Perumahan tanjung Barat Indah;Jl. Teratai 18 Blok U;8
12530H000670;Perumahan tanjung Barat Indah;Jl. Teratai 19 Blok U;18
12530H000682;Perumahan tanjung Barat Indah;Jl. Teratai 2 Blok A;6
12530H000683;Perumahan tanjung Barat Indah;Jl. Teratai 2 Blok A1;14
12530H000684;Perumahan tanjung Barat Indah;Jl. Teratai 2 Blok A1;15
12530H000685;Perumahan tanjung Barat Indah;Jl. Teratai 2 Blok A1;16
12530H000686;Perumahan tanjung Barat Indah;Jl. Teratai 2 Blok A1;17
12530H000690;Perumahan tanjung Barat Indah;Jl. Teratai 2 Blok A1;21
12530H000737;Perumahan tanjung Barat Indah;Jl. Teratai 4 Blok C;5
12530H000738;Perumahan tanjung Barat Indah;Jl. Teratai 4 Blok C;6
12530H000739;Perumahan tanjung Barat Indah;Jl. Teratai 4 Blok C;7
12530H000740;Perumahan tanjung Barat Indah;Jl. Teratai 4 Blok C;8
12530H000741;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok C;10
12530H000742;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok C;11
12530H000743;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok C;12
12530H000744;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok C;14
12530H000745;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok C;15
12530H000696;Perumahan tanjung Barat Indah;Jl. Teratai 20 Blok V;4
12530H000746;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok C;16
12530H000747;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok C;17
12530H000748;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok C;18
12530H000749;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok C;9
12530H000750;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok D;1
12530H000751;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok D;2
12530H000752;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok D;3
12530H000753;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok D;4
12530H000754;Perumahan tanjung Barat Indah;Jl. Teratai 5 Blok D;5
12530H000490;Perumahan tanjung Barat Indah;Jl. Teratai 10 Blok I;2
12530H000535;Perumahan tanjung Barat Indah;Jl. Teratai 12 Blok J;25
12530H000571;Perumahan tanjung Barat Indah;Jl. Teratai 13 Blok M;6
12530H000618;Perumahan tanjung Barat Indah;Jl. Teratai 16 Blok Q;15
12530H000491;Perumahan tanjung Barat Indah;Jl. Teratai 10 Blok I;3
12530H000492;Perumahan tanjung Barat Indah;Jl. Teratai 10 Blok I;4
12530H000493;Perumahan tanjung Barat Indah;Jl. Teratai 10 Blok I;5
12530H000494;Perumahan tanjung Barat Indah;Jl. Teratai 10 Blok I;6
12530H000495;Perumahan tanjung Barat Indah;Jl. Teratai 10 Blok I;7
12530H000496;Perumahan tanjung Barat Indah;Jl. Teratai 10 Blok I;8
12530H000497;Perumahan tanjung Barat Indah;Jl. Teratai 10 Blok I;9
12530H000499;Perumahan tanjung Barat Indah;Jl. Teratai 10 Blok J;1
12530H000500;Perumahan tanjung Barat Indah;Jl. Teratai 10 Blok J;11
12530H000536;Perumahan tanjung Barat Indah;Jl. Teratai 12 Blok J;26
12530H000537;Perumahan tanjung Barat Indah;Jl. Teratai 12 Blok J;27
12530H000538;Perumahan tanjung Barat Indah;Jl. Teratai 12 Blok K;1
12530H000539;Perumahan tanjung Barat Indah;Jl. Teratai 12 Blok K;10
12530H000540;Perumahan tanjung Barat Indah;Jl. Teratai 12 Blok K;11
12530H000541;Perumahan tanjung Barat Indah;Jl. Teratai 12 Blok K;12
12530H000542;Perumahan tanjung Barat Indah;Jl. Teratai 12 Blok K;14
12530H000543;Perumahan tanjung Barat Indah;Jl. Teratai 12 Blok K;15
12530H000544;Perumahan tanjung Barat Indah;Jl. Teratai 12 Blok K;2
12530H000545;Perumahan tanjung Barat Indah;Jl. Teratai 12 Blok K;3
12440H000153;Villa Delima;Jl. Delima Barat  Blok K;11
12440H000154;Villa Delima;Jl. Delima Barat  Blok K;12
12440H000155;Villa Delima;Jl. Delima Barat  Blok K;12A
12440H000156;Villa Delima;Jl. Delima Barat  Blok K;6
12440H000157;Villa Delima;Jl. Delima Barat  Blok K;7
12440H000158;Villa Delima;Jl. Delima Barat  Blok K;8
12440H000159;Villa Delima;Jl. Delima Barat  Blok K;9
12440H000160;Villa Delima;Jl. Delima Barat  Blok S;1
12440H000161;Villa Delima;Jl. Delima Barat  Blok S;10
12440H000171;Villa Delima;Jl. Delima Barat  Blok S;8
12440H000172;Villa Delima;Jl. Delima Barat  Blok S;9
12440H000173;Villa Delima;Jl. Delima Barat 1 Blok S;14
12440H000174;Villa Delima;Jl. Delima Barat 1 Blok S;15
12440H000175;Villa Delima;Jl. Delima Barat 1 Blok S;16
12440H000176;Villa Delima;Jl. Delima Barat 1 Blok S;17
12440H000177;Villa Delima;Jl. Delima Barat 1 Blok S;18
12440H000178;Villa Delima;Jl. Delima Barat 1 Blok S;19
12440H000179;Villa Delima;Jl. Delima Barat 1 Blok S;20
12440H000162;Villa Delima;Jl. Delima Barat  Blok S;11
12440H000163;Villa Delima;Jl. Delima Barat  Blok S;12
12440H000164;Villa Delima;Jl. Delima Barat  Blok S;12A
12440H000165;Villa Delima;Jl. Delima Barat  Blok S;2
12440H000166;Villa Delima;Jl. Delima Barat  Blok S;3
12440H000167;Villa Delima;Jl. Delima Barat  Blok S;4
12440H000168;Villa Delima;Jl. Delima Barat  Blok S;5
12440H000169;Villa Delima;Jl. Delima Barat  Blok S;6
12440H000170;Villa Delima;Jl. Delima Barat  Blok S;7
12440H000321;Villa Delima;Jl. Delima Timur 2B ;48
12440H000322;Villa Delima;Jl. Delima Timur 2B ;49A
12440H000323;Villa Delima;Jl. Delima Timur 2B ;49B
12440H000324;Villa Delima;Jl. Delima Timur 2B ;80
12440H000325;Villa Delima;Jl. Delima Timur 2B Blok C;1
12440H000326;Villa Delima;Jl. Delima Timur 2B Blok C;10
12440H000327;Villa Delima;Jl. Delima Timur 2B Blok C;2
12440H000328;Villa Delima;Jl. Delima Timur 2B Blok C;3
12440H000329;Villa Delima;Jl. Delima Timur 2B Blok C;4
12440H000330;Villa Delima;Jl. Delima Timur 2B Blok C;5
12440H000331;Villa Delima;Jl. Delima Timur 2B Blok C;6
12440H000332;Villa Delima;Jl. Delima Timur 2B Blok C;7
12440H000333;Villa Delima;Jl. Delima Timur 2B Blok C;8
12440H000334;Villa Delima;Jl. Delima Timur 2B Blok C;9
12440H000335;Villa Delima;Jl. Delima Timur 3A Blok F;1
12440H000336;Villa Delima;Jl. Delima Timur 3A Blok F;16
12440H000337;Villa Delima;Jl. Delima Timur 3A Blok F;17
12440H000338;Villa Delima;Jl. Delima Timur 3A Blok F;18
12440H000339;Villa Delima;Jl. Delima Timur 3A Blok F;19
12440H000340;Villa Delima;Jl. Delima Timur 3A Blok F;2
12440H000341;Villa Delima;Jl. Delima Timur 3A Blok F;20
12440H000342;Villa Delima;Jl. Delima Timur 3A Blok F;21
12440H000343;Villa Delima;Jl. Delima Timur 3A Blok F;22
12440H000344;Villa Delima;Jl. Delima Timur 3A Blok F;23
12440H000345;Villa Delima;Jl. Delima Timur 3A Blok F;24
12440H000346;Villa Delima;Jl. Delima Timur 3A Blok F;25
12440H000347;Villa Delima;Jl. Delima Timur 3A Blok F;26
12440H000348;Villa Delima;Jl. Delima Timur 3A Blok F;27
12440H000349;Villa Delima;Jl. Delima Timur 3A Blok F;28
12440H000350;Villa Delima;Jl. Delima Timur 3A Blok F;29
12440H000351;Villa Delima;Jl. Delima Timur 3A Blok F;3
12440H000352;Villa Delima;Jl. Delima Timur 3A Blok F;30
12440H000353;Villa Delima;Jl. Delima Timur 3A Blok F;31
12440H000354;Villa Delima;Jl. Delima Timur 3A Blok F;32
12440H000355;Villa Delima;Jl. Delima Timur 3A Blok F;33
12440H000356;Villa Delima;Jl. Delima Timur 3A Blok F;34
12440H000357;Villa Delima;Jl. Delima Timur 3A Blok F;35
12440H000358;Villa Delima;Jl. Delima Timur 3A Blok F;36
12440H000359;Villa Delima;Jl. Delima Timur 3A Blok F;37
12440H000360;Villa Delima;Jl. Delima Timur 3A Blok F;38
12440H000361;Villa Delima;Jl. Delima Timur 3A Blok G;10
12440H000362;Villa Delima;Jl. Delima Timur 3A Blok G;11
12440H000363;Villa Delima;Jl. Delima Timur 3A Blok G;12
12440H000364;Villa Delima;Jl. Delima Timur 3A Blok G;12A
12440H000365;Villa Delima;Jl. Delima Timur 3A Blok G;14
12440H000366;Villa Delima;Jl. Delima Timur 3A Blok G;15
12440H000367;Villa Delima;Jl. Delima Timur 3A Blok G;16
12440H000368;Villa Delima;Jl. Delima Timur 3A Blok G;7
12440H000369;Villa Delima;Jl. Delima Timur 3A Blok G;8
12440H000370;Villa Delima;Jl. Delima Timur 3A Blok G;9
12440H000371;Villa Delima;Jl. Delima Timur 3B Blok G;1
12440H000372;Villa Delima;Jl. Delima Timur 3B Blok G;17
12440H000373;Villa Delima;Jl. Delima Timur 3B Blok G;18
12440H000374;Villa Delima;Jl. Delima Timur 3B Blok G;19
12440H000375;Villa Delima;Jl. Delima Timur 3B Blok G;2
12440H000376;Villa Delima;Jl. Delima Timur 3B Blok G;20
12440H000377;Villa Delima;Jl. Delima Timur 3B Blok G;21
12440H000378;Villa Delima;Jl. Delima Timur 3B Blok G;22
12440H000379;Villa Delima;Jl. Delima Timur 3B Blok G;3
12440H000380;Villa Delima;Jl. Delima Timur 3B Blok G;4
12440H000461;Villa Delima;Jl. Delima Timur 6 Blok K;33
12440H000462;Villa Delima;Jl. Delima Timur 6 Blok K;34
12440H000463;Villa Delima;Jl. Delima Timur 6 Blok K;35
12440H000464;Villa Delima;Jl. Delima Timur 6 Blok K;36
12440H000465;Villa Delima;Jl. Delima Timur 6 Blok K;37
12440H000466;Villa Delima;Jl. Delima Timur 6 Blok K;38
12440H000467;Villa Delima;Jl. Delima Timur 6 Blok K;39
12440H000468;Villa Delima;Jl. Delima Timur 6 Blok K;4
12440H000469;Villa Delima;Jl. Delima Timur 6 Blok K;5
12440H000470;Villa Delima;Jl. Delima Timur 6A Blok E;1
12440H000471;Villa Delima;Jl. Delima Timur 6A Blok E;10
12440H000472;Villa Delima;Jl. Delima Timur 6A Blok E;2
12440H000473;Villa Delima;Jl. Delima Timur 6A Blok E;3
12440H000474;Villa Delima;Jl. Delima Timur 6A Blok E;4
12440H000475;Villa Delima;Jl. Delima Timur 6A Blok E;5
12440H000476;Villa Delima;Jl. Delima Timur 6A Blok E;6
12440H000477;Villa Delima;Jl. Delima Timur 6A Blok E;7
12440H000478;Villa Delima;Jl. Delima Timur 6A Blok E;8
12440H000479;Villa Delima;Jl. Delima Timur 6A Blok E;9
12440H000152;Villa Delima;Jl. Delima Barat  Blok K;10
12440H000208;Villa Delima;Jl. Delima Barat 1C Blok T;6
12440H000209;Villa Delima;Jl. Delima Barat 1C Blok T;7
12440H000210;Villa Delima;Jl. Delima Barat 1C Blok T;8
12440H000180;Villa Delima;Jl. Delima Barat 1 Blok S;21
12440H000181;Villa Delima;Jl. Delima Barat 1 Blok S;22
12440H000182;Villa Delima;Jl. Delima Barat 1 Blok S;23
12440H000183;Villa Delima;Jl. Delima Barat 1 Blok S;24
12440H000184;Villa Delima;Jl. Delima Barat 1 Blok S;25
12440H000185;Villa Delima;Jl. Delima Barat 1 Blok S;26
12440H000186;Villa Delima;Jl. Delima Barat 1C Blok K;14
12440H000187;Villa Delima;Jl. Delima Barat 1C Blok K;15
12440H000188;Villa Delima;Jl. Delima Barat 1C Blok K;16
12440H000189;Villa Delima;Jl. Delima Barat 1C Blok K;17
12440H000190;Villa Delima;Jl. Delima Barat 1C Blok K;18
12440H000191;Villa Delima;Jl. Delima Barat 1C Blok K;19
12440H000192;Villa Delima;Jl. Delima Barat 1C Blok K;20
12440H000193;Villa Delima;Jl. Delima Barat 1C Blok K;21
12440H000194;Villa Delima;Jl. Delima Barat 1C Blok K;22
12440H000195;Villa Delima;Jl. Delima Barat 1C Blok K;23
12440H000196;Villa Delima;Jl. Delima Barat 1C Blok T;1
12440H000197;Villa Delima;Jl. Delima Barat 1C Blok T;10
12440H000198;Villa Delima;Jl. Delima Barat 1C Blok T;11
12440H000199;Villa Delima;Jl. Delima Barat 1C Blok T;12
12440H000200;Villa Delima;Jl. Delima Barat 1C Blok T;13
12440H000201;Villa Delima;Jl. Delima Barat 1C Blok T;14
12440H000202;Villa Delima;Jl. Delima Barat 1C Blok T;15
12440H000203;Villa Delima;Jl. Delima Barat 1C Blok T;16
12440H000204;Villa Delima;Jl. Delima Barat 1C Blok T;2
12440H000205;Villa Delima;Jl. Delima Barat 1C Blok T;3
12440H000206;Villa Delima;Jl. Delima Barat 1C Blok T;4
12440H000207;Villa Delima;Jl. Delima Barat 1C Blok T;5
12440H000211;Villa Delima;Jl. Delima Barat 1C Blok T;9
12440H000212;Villa Delima;Jl. Delima Barat 4 Blok M;1
12440H000213;Villa Delima;Jl. Delima Barat 4 Blok M;2
12440H000214;Villa Delima;Jl. Delima Barat 4 Blok M;3
12440H000215;Villa Delima;Jl. Delima Barat 4 Blok M;4
12440H000216;Villa Delima;Jl. Delima Barat 4 Blok M;5
12440H000217;Villa Delima;Jl. Delima Barat 4 Blok M;6
12440H000218;Villa Delima;Jl. Delima Barat 4 Blok M;7
12440H000219;Villa Delima;Jl. Delima Barat 4 Blok M;TK
12440H000220;Villa Delima;Jl. Delima Raya Blok C;11
12440H000221;Villa Delima;Jl. Delima Raya Blok C;12
12440H000222;Villa Delima;Jl. Delima Raya Blok C;12A
12440H000223;Villa Delima;Jl. Delima Raya Blok C;14
12440H000224;Villa Delima;Jl. Delima Raya Blok C;15
12440H000225;Villa Delima;Jl. Delima Raya Blok C;16
12440H000226;Villa Delima;Jl. Delima Raya Blok C;17
12440H000227;Villa Delima;Jl. Delima Raya Blok C;18
12440H000228;Villa Delima;Jl. Delima Raya Blok C;19
12440H000229;Villa Delima;Jl. Delima Raya Blok F;10
12440H000230;Villa Delima;Jl. Delima Raya Blok F;11
12440H000231;Villa Delima;Jl. Delima Raya Blok F;12
12440H000232;Villa Delima;Jl. Delima Raya Blok F;13
12440H000233;Villa Delima;Jl. Delima Raya Blok F;14
12440H000234;Villa Delima;Jl. Delima Raya Blok F;15
12440H000235;Villa Delima;Jl. Delima Raya Blok F;4
12440H000236;Villa Delima;Jl. Delima Raya Blok F;5
12440H000237;Villa Delima;Jl. Delima Raya Blok F;6
12440H000238;Villa Delima;Jl. Delima Raya Blok F;7
12440H000239;Villa Delima;Jl. Delima Raya Blok F;8
12440H000240;Villa Delima;Jl. Delima Raya Blok F;9
12440H000241;Villa Delima;Jl. Delima Raya Blok J;1
12440H000242;Villa Delima;Jl. Delima Raya Blok J;10
12440H000243;Villa Delima;Jl. Delima Raya Blok J;11
12440H000244;Villa Delima;Jl. Delima Raya Blok J;12
12440H000245;Villa Delima;Jl. Delima Raya Blok J;2
12440H000246;Villa Delima;Jl. Delima Raya Blok J;3
12440H000247;Villa Delima;Jl. Delima Raya Blok J;4
12440H000248;Villa Delima;Jl. Delima Raya Blok J;5
12440H000249;Villa Delima;Jl. Delima Raya Blok J;6
12440H000250;Villa Delima;Jl. Delima Raya Blok J;7
12440H000251;Villa Delima;Jl. Delima Raya Blok J;8
12440H000252;Villa Delima;Jl. Delima Raya Blok J;9
12440H000253;Villa Delima;Jl. Delima Selatan 1 Blok N;1
12440H000254;Villa Delima;Jl. Delima Selatan 1 Blok N;10
12440H000255;Villa Delima;Jl. Delima Selatan 1 Blok N;11
12440H000256;Villa Delima;Jl. Delima Selatan 1 Blok N;2
12440H000257;Villa Delima;Jl. Delima Selatan 1 Blok N;3
12440H000258;Villa Delima;Jl. Delima Selatan 1 Blok N;4
12440H000259;Villa Delima;Jl. Delima Selatan 1 Blok N;5
12440H000260;Villa Delima;Jl. Delima Selatan 1 Blok N;6
12440H000261;Villa Delima;Jl. Delima Selatan 1 Blok N;7
12440H000262;Villa Delima;Jl. Delima Selatan 1 Blok N;8
12440H000263;Villa Delima;Jl. Delima Selatan 1 Blok N;9
